ad_plan_id,ad_plan_name,id,ag_group_name,spent,SUM из shows,SUM из clicks,total_leads,potential_leads,target_leads,revenue,add_target,CR,CPA
9285629,-комфорт- Котлованы / Баннер,109288343,Интерес - Авто,3170.0,36396,81,5,0,0,0.0,0,0.0,
9285629,-комфорт- Котлованы / Баннер,109288362,Интерес - туризм,3161.0,34456,64,3,0,0,0.0,0,0.0,
9285629,-комфорт- Котлованы / Баннер,109288356,Интерес - к компьютерной технике,3160.0,29720,78,1,0,0,0.0,0,0.0,
9285629,-комфорт- Котлованы / Баннер,109288360,Интерес - недвижимость,3156.0,38168,82,3,1,1,3500.0,0,33.0,3156.0
9285629,-комфорт- Котлованы / Баннер,109288345,Интерес - Бытовая техника,3150.0,33978,88,2,0,0,0.0,0,0.0,
9285629,-комфорт- Котлованы / Баннер,109288352,Интерес - к покупке авто,3140.0,34279,74,2,0,0,0.0,0,0.0,
9285629,-комфорт- Котлованы / Баннер,109288355,Интерес - к кино,3136.0,34508,89,4,0,0,0.0,0,0.0,
8958957,-комфорт- ПИК / Москворечье *,108604366,Статика / Предельная / Гео 5 км,24117.0,224008,663,34,4,2,8775.0,0,6.0,12058.0
8958957,-комфорт- ПИК / Москворечье *,108744636,Новое крео без ИП,17484.0,110735,398,16,10,9,82000.0,0,56.0,1943.0
8958957,-комфорт- ПИК / Москворечье *,108395039,Статика,11418.0,74859,269,13,2,1,8775.0,0,8.0,11418.0
8958957,-комфорт- ПИК / Москворечье *,108686812,Копия Статика / Предельная / Гео 5 км,5961.0,27365,127,7,5,4,35100.0,0,57.0,1490.0
8958957,-комфорт- ПИК / Москворечье *,108395038,Клип,5174.0,24475,14,3,1,1,8125.0,0,33.0,5174.0
8958957,-комфорт- ПИК / Москворечье *,108780946,Котлован+планировка,2348.0,15765,43,0,0,0,0.0,0,,
8958957,-комфорт- ПИК / Москворечье *,108638509,Копия Статика / Предельная / Гео 5 км,277.0,2367,7,1,0,0,0.0,0,0.0,
9537084,-комфорт- ПИК /  ЖК Бутово парк 2,110012004,Копия_1 Копия Пара,41323.0,271209,796,49,16,12,99879.0,0,24.0,3444.0
9537084,-комфорт- ПИК /  ЖК Бутово парк 2,109956819,Копия Пара,12775.0,76412,235,11,3,3,22900.0,0,27.0,4258.0
9537084,-комфорт- ПИК /  ЖК Бутово парк 2,110065777,Копия_2 Копия Пара,3739.0,29686,71,3,1,1,8775.0,0,33.0,3739.0
9537084,-комфорт- ПИК /  ЖК Бутово парк 2,109956816,Копия Новые квартиры,3406.0,18190,66,1,0,0,0.0,0,0.0,
9537084,-комфорт- ПИК /  ЖК Бутово парк 2,109956818,Копия Тест крео 4к5,2651.0,21024,49,2,2,2,17550.0,0,100.0,1326.0
9537084,-комфорт- ПИК /  ЖК Бутово парк 2,109956817,Копия Через день,2519.0,20483,55,4,0,0,0.0,0,0.0,
8907465,Группа Родина / Родина Переделкино,108776847,Статика,58947.0,726938,2649,103,22,18,350198.0,0,17.0,3275.0
8907465,Группа Родина / Родина Переделкино,108247687,копия geo,4510.0,48465,177,11,2,0,0.0,0,0.0,
8907465,Группа Родина / Родина Переделкино,108715900,Копия копия geo,2575.0,19034,74,4,2,1,8708.0,0,25.0,2575.0
9162428,-комфорт- DOGMA / EVO (Б),108959294,Широкая / Общ / Лента,30867.0,278685,1012,71,14,13,269867.0,0,18.0,2374.0
9162428,-комфорт- DOGMA / EVO (Б),109456455,Копия НОВОЕ КРЕО,12385.0,108566,369,30,4,3,43292.0,0,10.0,4128.0
9162428,-комфорт- DOGMA / EVO (Б),108959293,Широкая / Жен / Лента,11618.0,101283,344,25,6,4,34900.0,0,16.0,2905.0
9162428,-комфорт- DOGMA / EVO (Б),109277595,НОВОЕ КРЕО,7470.0,66292,234,15,1,1,8700.0,0,7.0,7470.0
9162428,-комфорт- DOGMA / EVO (Б),108959296,Широкая / Жен / Клипы / нов кв,1817.0,7881,11,0,0,0,0.0,0,,
9162428,-комфорт- DOGMA / EVO (Б),108959295,Широкая / Жен / Лента / нов кв,1746.0,9050,29,1,0,0,0.0,0,0.0,
9423522,-спб- Россия / Лента,109650491,Интересы,41697.0,286701,911,52,10,9,61040.0,0,17.0,4633.0
9423522,-спб- Россия / Лента,109650492,lal,12271.0,90335,313,11,0,0,0.0,0,0.0,
9423522,-спб- Россия / Лента,109650494,Ключи на рф,11300.0,102680,325,20,7,6,43960.0,0,30.0,1883.0
9423522,-спб- Россия / Лента,109650493,Ключи / СПб,377.0,6176,5,0,0,0,0.0,0,,
9423522,-спб- Россия / Лента,109650495,Интересы на РФ,25.0,2905,0,0,0,0,0.0,0,,
9423522,-спб- Россия / Лента,109650497,Интересы на РФ,24.0,2900,1,0,0,0,0.0,0,,
8850108,-спб- Россия Лента / на весь срок / ***,108697659,спб,19999.0,154496,440,35,8,6,39460.0,0,17.0,3333.0
8850108,-спб- Россия Лента / на весь срок / ***,108569138,Копия М / ВЧ РФ Лента,9972.0,181665,371,14,1,1,9000.0,0,7.0,9972.0
8850108,-спб- Россия Лента / на весь срок / ***,108259902,спб,9752.0,80228,234,14,2,2,20067.0,0,14.0,4876.0
8850108,-спб- Россия Лента / на весь срок / ***,108260103,Копия спб,8645.0,61464,184,14,4,3,23480.0,0,21.0,2882.0
8850108,-спб- Россия Лента / на весь срок / ***,109863935,Копия спб,8277.0,63494,171,16,1,1,6800.0,0,6.0,8277.0
8850108,-спб- Россия Лента / на весь срок / ***,108464340,Копия Россия ВЧ,4257.0,66433,154,6,1,1,6800.0,0,17.0,4257.0
8850108,-спб- Россия Лента / на весь срок / ***,108245088,спб,3198.0,36210,79,3,1,1,9000.0,0,33.0,3198.0
8850108,-спб- Россия Лента / на весь срок / ***,108697682,М / ВЧ РФ Лента,410.0,4512,19,0,0,0,0.0,0,,
9268479,-бизнес- Гранель / MYPRIORITY Mnevniki,109242561,клипы,31964.0,141321,328,33,14,11,137958.0,0,33.0,2906.0
9268479,-бизнес- Гранель / MYPRIORITY Mnevniki,109242560,Котлован,18354.0,178849,415,18,5,6,120888.0,0,33.0,3059.0
9268479,-бизнес- Гранель / MYPRIORITY Mnevniki,109242562,нов кв,13990.0,86315,236,7,0,0,0.0,0,0.0,
9545793,-комфорт- СВАО / Котлован,109978960,Копия Лента 25-55,10734.0,64090,156,9,1,0,0.0,0,0.0,
9545793,-комфорт- СВАО / Котлован,109978962,Копия КСН | Лента 25-55,10619.0,65621,109,10,1,1,8775.0,0,10.0,10619.0
9545793,-комфорт- СВАО / Котлован,109978954,Копия Лента 25-55,10509.0,62215,121,9,1,1,8775.0,0,11.0,10509.0
9545793,-комфорт- СВАО / Котлован,109978958,Копия Лента 55-75,9926.0,115116,404,17,1,1,8708.0,0,6.0,9926.0
9545793,-комфорт- СВАО / Котлован,109978959,Копия Ключ ипотека / Лента 25-55,4184.0,22536,41,5,2,2,34369.0,0,40.0,2092.0
9545793,-комфорт- СВАО / Котлован,109978956,Копия_1 Копия Клип,4097.0,20316,16,6,9,9,90667.0,0,150.0,455.0
9545793,-комфорт- СВАО / Котлован,109978961,Копия lal | Лента 25-55,3209.0,12125,22,0,0,0,0.0,0,,
9545793,-комфорт- СВАО / Котлован,109978957,Копия Лента 25-55,3049.0,12638,25,1,0,0,0.0,0,0.0,
9545793,-комфорт- СВАО / Котлован,109978955,Копия Клип,2764.0,12004,11,1,0,0,0.0,0,0.0,
9545793,-комфорт- СВАО / Котлован,110067437,Копия_1 Копия Лента 25-55,2178.0,16804,29,1,0,0,0.0,0,0.0,
9545793,-комфорт- СВАО / Котлован,110067400,Копия_1 Копия Лента 25-55,2119.0,16702,24,1,0,0,0.0,0,0.0,
9368681,-комфорт- ПИК / Белая Дача Парк *,109506362,Копия Пара,59292.0,369851,1258,74,15,11,96192.0,0,15.0,5390.0
9368681,-комфорт- ПИК / Белая Дача Парк *,109506360,Копия Новое крео,3072.0,31380,85,1,0,0,0.0,0,0.0,
9441380,-комфорт- ПИК / ЖК Волжский парк,109696793,Копия Статика/ Широко / Гео жк 3км / Клипы+лента,24805.0,210561,712,31,4,3,20833.0,0,10.0,8268.0
9441380,-комфорт- ПИК / ЖК Волжский парк,109696799,Копия Новые кв,24576.0,136073,519,25,6,4,34450.0,0,16.0,6144.0
9441380,-комфорт- ПИК / ЖК Волжский парк,109696795,Копия Лента и клип,7186.0,46217,132,7,3,2,17550.0,0,29.0,3593.0
9441380,-комфорт- ПИК / ЖК Волжский парк,109696801,Копия_1 Копия Новые кв,1843.0,11261,32,1,1,0,0.0,0,0.0,
9441380,-комфорт- ПИК / ЖК Волжский парк,109696796,Копия Статика/ Широко / Гео жк 3км / Клипы+лента,1013.0,6561,18,0,0,0,0.0,0,,
9441380,-комфорт- ПИК / ЖК Волжский парк,109696800,Копия Кастом / Новые кв,1010.0,5064,12,0,0,0,0.0,0,,
9441380,-комфорт- ПИК / ЖК Волжский парк,109696798,Копия New Лента и клип,897.0,5618,7,0,0,0,0.0,0,,
9441380,-комфорт- ПИК / ЖК Волжский парк,109696794,Копия клип,800.0,4351,5,0,0,0,0.0,0,,
9441380,-комфорт- ПИК / ЖК Волжский парк,109696797,Копия Новое крео,1.0,6,0,0,0,0,0.0,0,,
9141002,-комфорт- ПИК / Ярославский квартал *,108896925,На котловане,52081.0,428086,1323,62,18,18,172800.0,1,29.0,2893.0
9141002,-комфорт- ПИК / Ярославский квартал *,110079852,Копия На котловане,4026.0,36470,109,5,0,0,0.0,0,0.0,
9141002,-комфорт- ПИК / Ярославский квартал *,110260693,Копия На котловане,3172.0,26597,68,2,0,0,0.0,0,0.0,
9141002,-комфорт- ПИК / Ярославский квартал *,108896924,Новые квартиры,2673.0,18768,38,1,0,0,0.0,0,0.0,
9493897,-бизнес- Мангазея на Речном,109831429,Лента / кв на котловане / гео жк,24772.0,155137,581,18,9,7,169792.0,0,39.0,3539.0
9493897,-бизнес- Мангазея на Речном,109831427,Ведущий / Клип по гео,24082.0,104545,143,24,12,9,107608.0,0,38.0,2676.0
9493897,-бизнес- Мангазея на Речном,109831428,Лента / новые кв / гео жк,12816.0,87252,264,11,2,0,0.0,0,0.0,
9244231,-комфорт- MR Group Эко Видное / Тест,109179351,Видное,22717.0,205091,495,10,1,0,0.0,0,0.0,
9244231,-комфорт- MR Group Эко Видное / Тест,109179349,Ретаргет,19296.0,88953,381,23,7,5,46308.0,0,22.0,3859.0
9244231,-комфорт- MR Group Эко Видное / Тест,109179350,Клики,19268.0,136647,766,17,4,1,12325.0,0,6.0,19268.0
9140720,-комфорт- ПИК / ЖК Алтуфьевское 53 *,108906556,Новый клип,18837.0,90672,92,12,2,2,17483.0,0,17.0,9419.0
9140720,-комфорт- ПИК / ЖК Алтуфьевское 53 *,108895783,Лента / Котлован,18800.0,162660,463,27,6,5,34450.0,0,19.0,3760.0
9140720,-комфорт- ПИК / ЖК Алтуфьевское 53 *,108895784,auto / Котлован,18788.0,235739,550,25,3,3,26325.0,0,12.0,6263.0
9140720,-комфорт- ПИК / ЖК Алтуфьевское 53 *,108967106,Копия Лента / Котлован,2264.0,14166,41,2,0,0,0.0,0,0.0,
9140720,-комфорт- ПИК / ЖК Алтуфьевское 53 *,108895787,Копия_1 Копия Новое крео*,1258.0,6537,16,0,0,0,0.0,0,,
9140720,-комфорт- ПИК / ЖК Алтуфьевское 53 *,108895781,Копия_1 Копия Планировка / Интересы,487.0,3205,6,0,0,0,0.0,0,,
9140720,-комфорт- ПИК / ЖК Алтуфьевское 53 *,108895780,Копия Клип без озвучки / Гео жк 3км,140.0,692,1,0,0,0,0.0,0,,
9140720,-комфорт- ПИК / ЖК Алтуфьевское 53 *,108895779,Копия_1 Копия Клип с озвучкой / Гео жк 3км,124.0,807,0,0,0,0,0.0,0,,
9140720,-комфорт- ПИК / ЖК Алтуфьевское 53 *,108895782,Копия_1 Копия Планировка / Ключи,19.0,69,0,0,0,0,0.0,0,,
9140720,-комфорт- ПИК / ЖК Алтуфьевское 53 *,108895786,Копия Новое крео*,1.0,5,0,0,0,0,0.0,0,,
9140720,-комфорт- ПИК / ЖК Алтуфьевское 53 *,108895785,Копия Котлован,0.0,4,0,0,0,0,0.0,0,,
9562286,-комфорт- Москва / Авто,110022155,Одноклассники,20662.0,127437,372,20,3,2,14125.0,0,10.0,10331.0
9562286,-комфорт- Москва / Авто,110022154,Вконтакте,20611.0,125208,383,19,4,4,27625.0,0,21.0,5153.0
9562286,-комфорт- Москва / Авто,110022156,Ключи РФ,19355.0,134028,691,20,3,3,22125.0,0,15.0,6452.0
9263174,-комфорт- Публицист / Пушкино / Показ через день,109229089,Новые квартиры / 24-45,17829.0,119615,351,17,4,5,58000.0,0,29.0,3566.0
9263174,-комфорт- Публицист / Пушкино / Показ через день,109229090,Новые квартиры / 46-75,17636.0,156217,658,25,6,7,64500.0,0,28.0,2519.0
9263174,-комфорт- Публицист / Пушкино / Показ через день,109229088,Котлован / 46-75,15614.0,135037,494,26,9,7,95000.0,0,27.0,2231.0
9263174,-комфорт- Публицист / Пушкино / Показ через день,109229087,Котлован / 24-45,9319.0,63541,172,11,2,4,38000.0,0,36.0,2330.0
8907498,-комфорт- Baza Development / Бестселлер,110023200,ГЕО Котлован,24575.0,176759,555,30,6,5,74644.0,0,17.0,4915.0
8907498,-комфорт- Baza Development / Бестселлер,108247790,ГЕО Котлован,18524.0,159151,392,21,2,1,19031.0,0,5.0,18524.0
8907498,-комфорт- Baza Development / Бестселлер,109197299,Копия ГЕО Котлован,17287.0,125226,381,14,5,4,65869.0,0,29.0,4322.0
8906194,-спб- Котлован / Россия  / на весь срок,108876192,"Россия, клип",11894.0,50649,30,11,4,4,30280.0,0,36.0,2974.0
8906194,-спб- Котлован / Россия  / на весь срок,108349590,"Копия копия Россия, лента",11005.0,51418,176,13,5,4,29880.0,0,31.0,2751.0
8906194,-спб- Котлован / Россия  / на весь срок,108244156,"копия 2 Россия, лента",9894.0,60966,190,12,0,0,0.0,0,0.0,
8906194,-спб- Котлован / Россия  / на весь срок,108244154,"копия Россия, клип",9272.0,48273,33,11,5,4,28600.0,0,36.0,2318.0
8906194,-спб- Котлован / Россия  / на весь срок,108244155,"копия Россия, лента",7783.0,67165,169,10,6,6,45826.0,0,60.0,1297.0
8906194,-спб- Котлован / Россия  / на весь срок,108873154,"Россия, лента",6254.0,17230,80,5,1,1,6800.0,0,20.0,6254.0
8906194,-спб- Котлован / Россия  / на весь срок,110067611,"Копия_1 Копия копия Россия, лента",2055.0,9257,33,1,0,0,0.0,0,0.0,
8906194,-спб- Котлован / Россия  / на весь срок,110209999,"Россия, лента LAL",1089.0,29450,42,2,0,0,0.0,0,0.0,
8906194,-спб- Котлован / Россия  / на весь срок,108244157,"копия Россия, лента",1084.0,7471,21,1,0,0,0.0,0,0.0,
9257367,-бизнес- Саларьево парк,109211049,Локально жк,17096.0,63812,85,12,6,6,52583.0,0,50.0,2849.0
9257367,-бизнес- Саларьево парк,109345338,Копия Пара,10515.0,73175,299,18,8,6,52583.0,0,33.0,1753.0
9257367,-бизнес- Саларьево парк,109265769,Пара,5630.0,29721,118,8,9,7,52383.0,1,88.0,804.0
9257367,-бизнес- Саларьево парк,109211042,Копия Новая Москва / Интересы,3900.0,13568,25,4,2,2,17483.0,0,50.0,1950.0
9257367,-бизнес- Саларьево парк,109211041,Копия Клики/заявки - РФ,3671.0,8729,29,4,0,0,0.0,0,0.0,
9257367,-бизнес- Саларьево парк,109211054,Копия_1 Копия Москва,2678.0,10692,13,0,0,0,0.0,0,,
9257367,-бизнес- Саларьево парк,109211045,Копия Новая Москва / Широко,2320.0,8843,13,1,0,0,0.0,0,0.0,
9257367,-бизнес- Саларьево парк,109211043,Копия Новая Москва / лал,2062.0,8371,13,0,0,0,0.0,0,,
9257367,-бизнес- Саларьево парк,109211053,Копия Котлован,1978.0,9778,49,5,5,4,35033.0,0,80.0,494.0
9257367,-бизнес- Саларьево парк,109211047,Копия Москва / Интересы,1971.0,9339,7,0,0,0,0.0,0,,
9257367,-бизнес- Саларьево парк,109211048,Копия РФ/ гео ключи,1681.0,6551,10,2,0,0,0.0,0,0.0,
9257367,-бизнес- Саларьево парк,109211050,Копия Клип 1,1657.0,4982,4,0,0,0,0.0,0,,
9257367,-бизнес- Саларьево парк,109211046,Копия Москва,1552.0,6498,6,0,0,0,0.0,0,,
9257367,-бизнес- Саларьево парк,109211051,Копия Новый клип,1539.0,4189,2,0,0,0,0.0,0,,
9257367,-бизнес- Саларьево парк,109211052,Копия Новые квартиры,1493.0,6022,32,0,0,0,0.0,0,,
9257367,-бизнес- Саларьево парк,109211044,Копия Новая Москва / Застройщики,540.0,2359,5,0,0,0,0.0,0,,
5439720,-бизнес- Сити 21 / Восемь Кленов,109833726,Копия Клип гео,15230.0,65556,90,8,0,0,0.0,0,0.0,
5439720,-бизнес- Сити 21 / Восемь Кленов,110382561,Лента гео интересы,15040.0,128842,265,7,0,0,0.0,0,0.0,
5439720,-бизнес- Сити 21 / Восемь Кленов,110383131,Клипы гео интересы,14668.0,72937,107,15,2,2,17458.0,0,13.0,7334.0
5439720,-бизнес- Сити 21 / Восемь Кленов,110080256,ЛАЛ Бизнес / гео 10 км / Клип,11400.0,43788,54,10,0,0,0.0,0,0.0,
5439720,-бизнес- Сити 21 / Восемь Кленов,109833765,Копия Лента гео,3885.0,33500,124,2,1,1,8708.0,0,50.0,3885.0
9183105,-комфорт- Публицист / Пушкино / Предельная,109017636,Котлован / лента,22565.0,220222,709,36,15,22,204192.0,0,61.0,1026.0
9183105,-комфорт- Публицист / Пушкино / Предельная,109119554,Котлован / лента,10984.0,119434,365,14,6,11,115000.0,0,79.0,999.0
9183105,-комфорт- Публицист / Пушкино / Предельная,109017637,Копия Котлован / Клип,8453.0,40672,47,17,3,6,57000.0,0,35.0,1409.0
9183105,-комфорт- Публицист / Пушкино / Предельная,109017633,Копия Котлован статика / пушкино 6 км,6031.0,81937,247,6,3,5,38000.0,1,83.0,1206.0
9183105,-комфорт- Публицист / Пушкино / Предельная,109017630,Копия Ретаргет все,3633.0,10904,47,3,1,2,19000.0,0,67.0,1817.0
9183105,-комфорт- Публицист / Пушкино / Предельная,109017631,Копия Котлован статика / пушкино 6 км,2767.0,29246,117,7,2,3,27500.0,0,43.0,922.0
9183105,-комфорт- Публицист / Пушкино / Предельная,109017635,Копия Пушкино рядом / Предельная+интерес,2248.0,32783,130,9,4,6,57000.0,0,67.0,375.0
9183105,-комфорт- Публицист / Пушкино / Предельная,109017638,Копия Клики,1246.0,4479,19,1,0,0,0.0,0,0.0,
9183105,-комфорт- Публицист / Пушкино / Предельная,109017632,Копия_1 Копия Новое крео / пушкино 6 км,987.0,6912,12,0,0,0,0.0,0,,
9183105,-комфорт- Публицист / Пушкино / Предельная,109017634,Копия_2 Копия Новое крео / пушкино 6 км,887.0,5661,20,0,0,0,0.0,0,,
9183105,-комфорт- Публицист / Пушкино / Предельная,109017628,Копия Новое крео / пушкино 6 км,48.0,195,0,0,0,0,0.0,0,,
9183105,-комфорт- Публицист / Пушкино / Предельная,109017629,Копия все кроме вк и ок,0.0,28,0,0,0,0,0.0,0,,
9183105,-комфорт- Публицист / Пушкино / Предельная,109017626,Копия гео Пушкино 5км,0.0,6,0,0,0,0,0.0,0,,
9229447,-комфорт- ПИК / Барклая 6 (Б),109609108,Копия НОВОЕ КРЕО,26253.0,181631,584,31,6,5,38450.0,0,16.0,5251.0
9229447,-комфорт- ПИК / Барклая 6 (Б),109267755,НОВОЕ КРЕО,13888.0,95897,271,14,4,3,20250.0,0,21.0,4629.0
9229447,-комфорт- ПИК / Барклая 6 (Б),109138532,Статика / Широко / Гео жк 2км,5547.0,39963,136,10,2,1,8775.0,0,10.0,5547.0
9229447,-комфорт- ПИК / Барклая 6 (Б),109665587,Копия_1 Копия новое крео\,4454.0,50650,140,5,2,1,8708.0,0,20.0,4454.0
9229447,-комфорт- ПИК / Барклая 6 (Б),109138533,Копия Статика / Широко / Гео жк 2км,4253.0,30414,97,6,2,2,17550.0,0,33.0,2126.0
9229447,-комфорт- ПИК / Барклая 6 (Б),109456324,Копия новое крео\,3025.0,24324,75,4,0,0,0.0,0,0.0,
9229447,-комфорт- ПИК / Барклая 6 (Б),109138534,новое крео\,1983.0,28543,62,5,1,1,8775.0,0,20.0,1983.0
8907713,-комфорт- ПИК / Саларьево,108248427,копия Гео,12108.0,56858,67,25,6,5,51211.0,0,20.0,2422.0
8907713,-комфорт- ПИК / Саларьево,108248429,копия LaL бюджет / Гео жк 6 км / Клипы,9475.0,35985,39,13,9,8,73392.0,0,62.0,1184.0
8907713,-комфорт- ПИК / Саларьево,108289198,Копия копия Гео,7099.0,34808,29,9,7,5,46400.0,0,56.0,1420.0
8907713,-комфорт- ПИК / Саларьево,108248444,копия Копия Ведущий / lal / 10км,6064.0,29474,34,8,6,4,39008.0,0,50.0,1516.0
8907713,-комфорт- ПИК / Саларьево,108248441,копия Ведущий / lal / 10км,3698.0,14938,16,4,1,1,8775.0,0,25.0,3698.0
8907713,-комфорт- ПИК / Саларьево,108248440,копия Ведущий / Ключи связанные с недвижимостью / 10км,3590.0,26136,19,4,4,4,35100.0,0,100.0,898.0
8907713,-комфорт- ПИК / Саларьево,108248430,копия Широко / Тип места: любое / Гео жк 4км / Клипы,3490.0,17860,14,2,0,0,0.0,0,0.0,
8907713,-комфорт- ПИК / Саларьево,108248442,копия Статика / Клики / 10 км,2773.0,15468,72,3,1,1,8775.0,0,33.0,2773.0
8907713,-комфорт- ПИК / Саларьево,108248433,копия Статика / Широко / Тип места: любое / Гео жк 4км / Клипы,2221.0,15391,63,2,0,0,0.0,0,0.0,
8907713,-комфорт- ПИК / Саларьево,108248445,копия Широко / Тип места: любое / Гео жк 4км / Клипы,1376.0,5659,4,1,1,0,0.0,0,0.0,
8907713,-комфорт- ПИК / Саларьево,108248424,копия Клипы расшир гео,1020.0,5060,4,0,0,0,0.0,0,,
8907713,-комфорт- ПИК / Саларьево,108248439,копия Статика / lal / 10 км,886.0,6062,9,0,0,0,0.0,0,,
8907713,-комфорт- ПИК / Саларьево,108248436,копия Статика / Широко / 4км,836.0,5345,23,0,0,0,0.0,0,,
8907713,-комфорт- ПИК / Саларьево,108248446,копия Статика / Широко / Тип места: любое / Гео жк 4км / Клипы,675.0,4783,14,0,0,0,0.0,0,,
8907713,-комфорт- ПИК / Саларьево,108248431,копия Широко / Тип места: любое / Гео жк 4км / Клипы,521.0,4053,5,1,2,2,24886.0,0,200.0,261.0
8907713,-комфорт- ПИК / Саларьево,108248434,копия Широко / Тип места: любое / Гео жк 4км / Клипы,457.0,3105,2,0,0,0,0.0,0,,
8907713,-комфорт- ПИК / Саларьево,108248443,копия Статика / Широко / 500м,432.0,3898,11,0,0,0,0.0,0,,
8907713,-комфорт- ПИК / Саларьево,108248432,копия 2 Широко / Тип места: любое / Гео жк 4км / Клипы,427.0,3972,12,0,0,0,0.0,0,,
8907713,-комфорт- ПИК / Саларьево,108248423,копия Клипы,414.0,2360,0,0,0,0,0.0,0,,
8907713,-комфорт- ПИК / Саларьево,108248435,копия Статика / Широко / Тип места: любое / Гео жк 4км / Клипы,398.0,2726,0,0,0,0,0.0,0,,
8907713,-комфорт- ПИК / Саларьево,108248426,копия Широко / Тип места: рег.быв / Гео жк 6км / Клипы,330.0,1922,2,0,0,0,0.0,0,,
8907713,-комфорт- ПИК / Саларьево,108248437,копия Статика / Широко / 5км,323.0,2852,4,0,0,0,0.0,0,,
8907713,-комфорт- ПИК / Саларьево,108248438,копия Статика / Ключи / 10 км,311.0,2516,4,0,0,0,0.0,0,,
8907713,-комфорт- ПИК / Саларьево,108248425,копия lal 9 млн.,246.0,1846,2,0,0,0,0.0,0,,
8907713,-комфорт- ПИК / Саларьево,108248428,копия Широко / Тип места: любое / Гео жк 4км / Клипы,228.0,1457,1,0,0,0,0.0,0,,
8775653,-спб- Россия Лента / на весь срок,108259476,СПб ВЧ Лента крео 2,7821.0,82543,202,14,4,3,21800.0,0,21.0,2607.0
8775653,-спб- Россия Лента / на весь срок,108259357,ВЧ РФ Лента крео 2,7282.0,58324,181,8,2,2,15800.0,0,25.0,3641.0
8775653,-спб- Россия Лента / на весь срок,108288813,СПб ВЧ Лента крео 3,7271.0,43825,126,7,1,1,9000.0,0,14.0,7271.0
8775653,-спб- Россия Лента / на весь срок,108259403,ВЧ РФ Лента крео 3,7119.0,46845,141,13,3,3,22500.0,0,23.0,2373.0
8775653,-спб- Россия Лента / на весь срок,108464435,Копия ВЧ РФ Лента крео 3,4813.0,26177,94,6,2,2,15400.0,0,33.0,2406.0
8775653,-спб- Россия Лента / на весь срок,108697898,ВЧ РФ Лента крео 3,4137.0,12200,86,6,2,2,15800.0,0,33.0,2069.0
8775653,-спб- Россия Лента / на весь срок,108697799,СПб ВЧ Лента крео 2,3501.0,15843,73,6,0,0,0.0,0,0.0,
8775653,-спб- Россия Лента / на весь срок,108697876,ВЧ РФ Лента крео 2,3323.0,12040,72,7,1,1,6400.0,0,14.0,3323.0
8775653,-спб- Россия Лента / на весь срок,108697825,СПб ВЧ Лента крео 3,2469.0,8075,34,2,1,1,6400.0,0,50.0,2469.0
8775653,-спб- Россия Лента / на весь срок,108259301,LAL РФ Лента крео 2,1482.0,10701,35,0,0,0,0.0,0,,
8775653,-спб- Россия Лента / на весь срок,108514783,Копия СПб ВЧ Лента крео 2,1430.0,8807,30,1,0,0,0.0,0,0.0,
8775653,-спб- Россия Лента / на весь срок,108259529,СПб Интерес Лента крео 2,1359.0,20623,40,1,0,0,0.0,0,0.0,
8775653,-спб- Россия Лента / на весь срок,108259325,LAL РФ Лента крео 1,1348.0,10946,33,1,0,0,0.0,0,0.0,
8775653,-спб- Россия Лента / на весь срок,108514835,Копия СПб ВЧ Лента крео 3,1303.0,6919,20,1,0,0,0.0,0,0.0,
8775653,-спб- Россия Лента / на весь срок,108464519,Копия ВЧ РФ Лента крео 2,1220.0,6854,25,1,0,0,0.0,0,0.0,
8775653,-спб- Россия Лента / на весь срок,110326692,Копия ВЧ РФ Лента крео 2,1075.0,5240,23,2,0,0,0.0,0,0.0,
8775653,-спб- Россия Лента / на весь срок,110326708,Копия ВЧ РФ Лента крео 3,871.0,4422,11,3,1,0,0.0,0,0.0,
8775653,-спб- Россия Лента / на весь срок,110326723,Копия СПб ВЧ Лента крео 3,770.0,6476,12,1,0,0,0.0,0,0.0,
8775653,-спб- Россия Лента / на весь срок,110326729,Копия СПб ВЧ Лента крео 2,749.0,9415,24,1,0,0,0.0,0,0.0,
9521787,-бизнес- MR Group Cityzen,109914454,Генерация / Фото / Интерес,30099.0,299204,860,30,5,5,85000.0,1,17.0,6020.0
9521787,-бизнес- MR Group Cityzen,110206153,Генерация / Фото / Интерес,15022.0,114636,331,11,3,1,21250.0,0,9.0,15022.0
9521787,-бизнес- MR Group Cityzen,110079912,Генерация / Видео / Интерес,7442.0,47165,106,1,0,0,0.0,0,0.0,
9521787,-бизнес- MR Group Cityzen,110584481,"Генерация Кредитка ИИ / Статика / Интерес гео 3,5 км ВК+ОК",4033.0,32259,84,2,0,0,0.0,0,0.0,
9521787,-бизнес- MR Group Cityzen,109914453,Генерация / Видео / Интерес,2095.0,14928,42,0,0,0,0.0,0,,
9254973,-комфорт- ПИК / ЖК Перовское-2 (Б),109456036,Копия Котлован / Широкая / Статика,22835.0,149843,477,40,9,4,31742.0,0,10.0,5709.0
9254973,-комфорт- ПИК / ЖК Перовское-2 (Б),109265829,НОВОЕ КРЕО/ Широкая / Статика,13886.0,99133,293,18,4,3,42002.0,0,17.0,4629.0
9254973,-комфорт- ПИК / ЖК Перовское-2 (Б),109608705,Копия НОВОЕ КРЕО/ Широкая / Статика,12459.0,90678,245,13,0,0,0.0,0,0.0,
